"","colnames.base_estacionaria.","tipo","test"
"738","INDÚSTRIA.DE.BENEFICIAMENTO",0,1
"739","INDÚSTRIA.DE.MONTAGEM",0,1
"740","INDÚSTRIA.DE.ACONDICIONAMENTO.E.RECONDICIONAMENTO",0,1
"741","COMÉRCIO.ATACADISTA",0,1
"742","COMÉRCIO.VAREJISTA",0,1
"743","SERVIÇOS.E.OUTROS",0,1
"744","TOTAL",0,1
"745","Amendoim.em.Casca",0,1
"746","Arroz.em.Casca",0,1
"747","Aveia",0,1
"748","Feijão",0,1
"749","Milho",0,1
"750","Soja",0,1
"751","Sorgo.Granífero",0,1
"752","Trigo",0,1
"753","Alho",0,1
"754","Cebola",0,0
"755","Aipim",0,1
"756","Batata",0,1
"757","Tomate.Sal...Gaúcho.",0,1
"758","Tomate.Sta..Cruz",0,1
"759","Feno.de.Alfafa",0,1
"760","Fumo.Folha..Virgin.",0,1
"761","Erva0Mate..Folh.Ver.",0,1
"762","Vaca.para.Abate",0,1
"763","Touro.de.3.anos",0,1
"764","Novilho.rec.4...anos",0,1
"765","Novilho.rec.3.anos",0,1
"766","Novilho.rec.2.anos",0,1
"767","Novilho.rec.1.ano",0,1
"768","Vaca.Solteira",0,1
"769","Vaca.com.cria.ao.pé",0,1
"770","Vaca.de.Invernar",0,1
"771","Vaquilhona.de.3.anos",0,1
"772","Vaquilhona.de.2.anos",0,1
"773","Vaquilhona.de.1.ano",0,1
"774","Terneiro..a.",0,1
"775","Carneiro.SO",0,1
"776","Cordeiro.para.Abate",0,1
"777","Ovelha.para.Abate",0,0
"778","Ovelha.de.Cria",0,1
"779","Lã.Cruza.1.especial",0,1
"780","Vaca.Leiteira.Comum",0,1
"781","Vaca.Hol.PPC.1a.cria",0,1
"782","Nov.Hol.PPC..prenha.",0,1
"783","Vaca.Velha",0,1
"784","Leite..Vl.Liq.Rec.",0,0.5
"785","Cavalo.de.Serviço",0,1
"786","Junta.de.bois.mansos",0,1
"787","Suíno.tipo.Carne",0,1
"788","Suíno.tipo.Misto",0,1
"789","Ovos.de.Colônia",0,1
"790","Ovos.de.Granja",0,0
"791","Mel.de.Abelha",0,1
"792","Peixe.Carpa..vivo.",0,1
"793","Peixe.Carpa..evisce.",0,1
"794","CHLLOLITOAASTSAM",0,1
"795","CHLLOLITOTRGYSAM",1,0
"796","CHLLOLITONOSTSAM",0,1
"797","CHNLOLITOAASTSAM",0,1
"798","CHNLOLITONOSTSAM",0,1
"799","CHNLOLITOTRGYSAM",0,0
"800","OECDLOLITOAASTSAM",0,1
"801","OECDLOLITOTRGYSAM",1,0
"802","OECDLOLITONOSTSAM",0,1
"803","CPIAUCSL",0,1
"804","UNRATE",0,1
"805","FEDFUNDS",0,1
"806","USSLIND",3,1
"807","USALOLITOAASTSAM",0,1
"808","USALOLITONOSTSAM",0,1
"809","USALOLITOTRGYSAM",1,0
"810","EA19LOLITOAASTSAM",0,1
"811","EA19LOLITONOSTSAM",0,1
"812","EA19LOLITOTRGYSAM",1,0
"813","RUSLOLITOAASTSAM",0,1
"814","RUSLOLITOTRGYSAM",1,0
"815","RUSLOLITONOSTSAM",0,1
"816","ICC_ARGENTINA",0,1
"817","ind.sint.act.construcion_argentina",0,1
"818","reservas_internacionais_argentina",0,1
"819","saldo_bcc_arg",1,1
"820","ipc_peru",0,1
"821","reservas_internacionais_peru",0,1
"822","saldo_bcc_peru",3,1
"823","desemprego_peru",0,1
